,fl_date,mkt_carrier_fl_num,origin_airport_id,dest_airport_id,carrier,origin,destination,distance,crs_dep_time,crs_arr_time,taxi_out,day_of_week,day_of_month,month,arr_delay,binary_delay,avg_month_payload_carrier,avg_month_psngr_carrier,avg_domest_cost_month_carrier,avg_domest_gallons_month_carrier,avg_dep_scheduled_monthly_airport
144,2018-06-29,1384,12892,13930,American Airlines,"Los Angeles, CA","Chicago, IL",1744,1115,1733,19.0,4,29,6,-3,0,1111750.0,6108.955110497238,276199571.0,192398584.0,22639
145,2019-06-09,2757,12892,13204,American Airlines,"Los Angeles, CA","Orlando, FL",2218,1117,1923,13.0,6,9,6,4,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22639
146,2018-06-09,167,12892,10721,American Airlines,"Los Angeles, CA","Boston, MA",2611,830,1722,22.0,5,9,6,0,1,1111750.0,6108.955110497238,276199571.0,192398584.0,22639
147,2018-06-14,1224,12892,12478,JetBlue Airways,"Los Angeles, CA","New York, NY",2475,1645,116,17.0,3,14,6,-31,0,1084600.0,5127.461734693878,105581856.0,55411950.0,22639
148,2018-06-06,988,12892,10721,JetBlue Airways,"Los Angeles, CA","Boston, MA",2611,2229,719,11.0,2,6,6,-26,0,1084600.0,5127.461734693878,105581856.0,55411950.0,22639
149,2019-06-23,3024,12892,14869,SkyWest Airlines,"Los Angeles, CA","Salt Lake City, UT",590,1733,2020,17.0,6,23,6,-8,0,347000.0,1687.8414937759337,11958643.0,6696044.0,22639
150,2018-06-04,3086,12892,14107,SkyWest Airlines,"Los Angeles, CA","Phoenix, AZ",370,2115,2238,15.0,0,4,6,0,1,347000.0,1687.8414937759337,11958643.0,6696044.0,22639
151,2019-06-30,3258,12892,14107,SkyWest Airlines,"Los Angeles, CA","Phoenix, AZ",370,1805,1938,18.0,6,30,6,-12,0,347000.0,1687.8414937759337,11958643.0,6696044.0,22639
152,2018-06-07,707,12892,11433,Spirit Airlines,"Los Angeles, CA","Detroit, MI",1979,1203,1932,14.0,3,7,6,19,1,493000.0,3030.945299145299,45859708.0,29420506.0,22639
153,2019-06-13,667,11298,14747,Alaska Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,1955,2210,14.0,3,13,6,10,1,553850.0,3591.9428044280444,80408619.0,43054527.0,29847
154,2019-06-04,651,11298,14747,Alaska Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,1340,1555,18.0,1,4,6,-14,0,553850.0,3591.9428044280444,80408619.0,43054527.0,29847
155,2018-06-19,578,11298,13930,United Airlines,"Dallas/Fort Worth, TX","Chicago, IL",802,1020,1244,11.0,1,19,6,-7,0,400496.5,3183.2806722689074,251303283.0,147787575.0,29847
156,2019-06-11,713,11298,13930,United Airlines,"Dallas/Fort Worth, TX","Chicago, IL",801,1750,2025,25.0,1,11,6,57,1,400496.5,3183.2806722689074,251303283.0,147787575.0,29847
157,2018-06-20,1216,11298,12892,United Airlines,"Dallas/Fort Worth, TX","Los Angeles, CA",1235,704,826,20.0,2,20,6,-23,0,400496.5,3183.2806722689074,251303283.0,147787575.0,29847
158,2019-06-21,1714,11298,11618,United Airlines,"Dallas/Fort Worth, TX","Newark, NJ",1372,1445,1920,34.0,4,21,6,25,1,400496.5,3183.2806722689074,251303283.0,147787575.0,29847
159,2018-06-29,2109,11298,12266,United Airlines,"Dallas/Fort Worth, TX","Houston, TX",224,1830,1944,17.0,4,29,6,-20,0,400496.5,3183.2806722689074,251303283.0,147787575.0,29847
160,2018-06-29,1171,11298,10397,Delta Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,1442,1757,14.0,4,29,6,-7,0,792258.0,5210.927216811891,414219712.0,182177909.0,29847
161,2019-06-13,1762,11298,14869,Delta Airlines,"Dallas/Fort Worth, TX","Salt Lake City, UT",989,600,742,20.0,3,13,6,8,1,792258.0,5210.927216811891,414219712.0,182177909.0,29847
162,2019-06-19,998,11298,12953,Delta Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,655,1134,23.0,2,19,6,9,1,792258.0,5210.927216811891,414219712.0,182177909.0,29847
163,2019-06-15,1171,11298,10397,Delta Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,1400,1706,12.0,5,15,6,-4,0,792258.0,5210.927216811891,414219712.0,182177909.0,29847
164,2019-06-13,32,11298,10397,Delta Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,1709,2024,21.0,3,13,6,-12,0,792258.0,5210.927216811891,414219712.0,182177909.0,29847
165,2019-06-01,1382,11298,11618,American Airlines,"Dallas/Fort Worth, TX","Newark, NJ",1372,729,1200,12.0,5,1,6,-19,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
166,2018-06-28,2438,11298,11292,American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,655,755,18.0,3,28,6,-6,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
167,2018-06-24,407,11298,14107,American Airlines,"Dallas/Fort Worth, TX","Phoenix, AZ",868,1220,1246,13.0,6,24,6,4,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
168,2019-06-29,124,11298,11292,American Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,655,758,16.0,5,29,6,18,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
169,2019-06-09,671,11298,12889,American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,1235,1326,17.0,6,9,6,-1,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
170,2019-06-05,2520,11298,13930,American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",801,1840,2110,28.0,2,5,6,17,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
171,2019-06-06,333,11298,10397,American Airlines,"Dallas/Fort Worth, TX","Atlanta, GA",731,1422,1735,13.0,3,6,6,-13,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
172,2018-06-30,792,11298,14100,American Airlines,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,1015,1430,14.0,5,30,6,38,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
173,2018-06-22,2248,11298,14771,American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,1110,1256,15.0,4,22,6,41,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
174,2018-06-11,2086,11298,13487,American Airlines,"Dallas/Fort Worth, TX","Minneapolis, MN",852,1025,1246,18.0,0,11,6,6,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
175,2018-06-23,1011,11298,12953,American Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,1630,2104,17.0,5,23,6,2,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
176,2018-06-02,1164,11298,12953,American Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,1729,2159,15.0,5,2,6,-5,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
177,2019-06-30,846,11298,12892,American Airlines,"Dallas/Fort Worth, TX","Los Angeles, CA",1235,855,1030,24.0,6,30,6,-21,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
178,2018-06-18,23,11298,13487,American Airlines,"Dallas/Fort Worth, TX","Minneapolis, MN",852,725,947,29.0,0,18,6,1,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
179,2019-06-07,1456,11298,10721,American Airlines,"Dallas/Fort Worth, TX","Boston, MA",1562,1855,2344,22.0,4,7,6,-9,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
180,2018-06-20,1055,11298,11278,American Airlines,"Dallas/Fort Worth, TX","Washington, DC",1192,1315,1716,13.0,2,20,6,-12,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
181,2018-06-15,2240,11298,14747,American Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,1225,1439,13.0,4,15,6,-4,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
182,2019-06-26,2226,11298,12953,American Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,1902,2339,38.0,2,26,6,26,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
183,2019-06-21,2489,11298,13204,American Airlines,"Dallas/Fort Worth, TX","Orlando, FL",985,715,1058,25.0,4,21,6,-4,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
184,2019-06-05,1535,11298,14771,American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,2054,2242,18.0,2,5,6,27,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
185,2019-06-19,2014,11298,14107,American Airlines,"Dallas/Fort Worth, TX","Phoenix, AZ",868,1519,1547,16.0,2,19,6,29,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
186,2019-06-06,2562,11298,14100,American Airlines,"Dallas/Fort Worth, TX","Philadelphia, PA",1303,600,1014,23.0,3,6,6,-4,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
187,2019-06-21,446,11298,14771,American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,2224,10,13.0,4,21,6,16,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
188,2019-06-03,2686,11298,13930,American Airlines,"Dallas/Fort Worth, TX","Chicago, IL",801,1320,1542,12.0,0,3,6,2,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
189,2018-06-22,1771,11298,12889,American Airlines,"Dallas/Fort Worth, TX","Las Vegas, NV",1055,1855,1947,15.0,4,22,6,1,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
190,2018-06-07,1885,11298,14107,American Airlines,"Dallas/Fort Worth, TX","Phoenix, AZ",868,1620,1648,13.0,3,7,6,1,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
191,2019-06-05,2566,11298,14869,American Airlines,"Dallas/Fort Worth, TX","Salt Lake City, UT",989,1649,1833,54.0,2,5,6,32,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
192,2018-06-20,2014,11298,14107,American Airlines,"Dallas/Fort Worth, TX","Phoenix, AZ",868,1515,1542,10.0,2,20,6,36,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
193,2018-06-24,2406,11298,13487,American Airlines,"Dallas/Fort Worth, TX","Minneapolis, MN",852,1435,1657,14.0,6,24,6,29,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
194,2019-06-27,1206,11298,12953,American Airlines,"Dallas/Fort Worth, TX","New York, NY",1389,1429,1900,14.0,3,27,6,18,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
195,2018-06-05,1350,11298,14747,American Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,2235,44,19.0,1,5,6,-3,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
196,2018-06-16,446,11298,14771,American Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,2220,2,17.0,5,16,6,37,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
197,2018-06-15,1405,11298,12892,American Airlines,"Dallas/Fort Worth, TX","Los Angeles, CA",1235,730,854,17.0,4,15,6,-7,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
198,2018-06-26,855,11298,11057,American Airlines,"Dallas/Fort Worth, TX","Charlotte, NC",936,1855,2231,10.0,1,26,6,-7,0,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
199,2019-06-20,2009,11298,14747,American Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,1649,1908,19.0,3,20,6,4,1,1111750.0,6108.955110497238,276199571.0,192398584.0,29847
200,2018-06-25,5906,11298,12953,Republic Airways,"Dallas/Fort Worth, TX","New York, NY",1389,1615,2103,22.0,0,25,6,-14,0,218030.0,1429.2665662650602,7960874.0,5814993.5,29847
201,2018-06-01,6130,11298,12953,Republic Airways,"Dallas/Fort Worth, TX","New York, NY",1389,950,1422,45.0,4,1,6,30,1,218030.0,1429.2665662650602,7960874.0,5814993.5,29847
202,2018-06-12,5885,11298,11433,Republic Airways,"Dallas/Fort Worth, TX","Detroit, MI",986,910,1302,21.0,1,12,6,1,1,218030.0,1429.2665662650602,7960874.0,5814993.5,29847
203,2018-06-09,5996,11298,12953,Republic Airways,"Dallas/Fort Worth, TX","New York, NY",1389,730,1212,14.0,5,9,6,-11,0,218030.0,1429.2665662650602,7960874.0,5814993.5,29847
204,2018-06-26,714,11298,10721,JetBlue Airways,"Dallas/Fort Worth, TX","Boston, MA",1562,1832,2315,16.0,1,26,6,-26,0,1084600.0,5127.461734693878,105581856.0,55411950.0,29847
205,2018-06-04,3599,11298,14869,SkyWest Airlines,"Dallas/Fort Worth, TX","Salt Lake City, UT",989,600,751,12.0,0,4,6,8,1,347000.0,1687.8414937759337,11958643.0,6696044.0,29847
206,2019-06-15,3951,11298,13487,SkyWest Airlines,"Dallas/Fort Worth, TX","Minneapolis, MN",852,1608,1841,16.0,5,15,6,-10,0,347000.0,1687.8414937759337,11958643.0,6696044.0,29847
207,2019-06-14,739,11298,14747,Spirit Airlines,"Dallas/Fort Worth, TX","Seattle, WA",1660,2028,2240,22.0,4,14,6,23,1,493000.0,3030.945299145299,45859708.0,29420506.0,29847
208,2019-06-08,742,11298,13487,Spirit Airlines,"Dallas/Fort Worth, TX","Minneapolis, MN",852,1806,2039,14.0,5,8,6,-19,0,493000.0,3030.945299145299,45859708.0,29420506.0,29847
209,2018-06-29,902,11298,13204,Spirit Airlines,"Dallas/Fort Worth, TX","Orlando, FL",985,1600,1943,12.0,4,29,6,-18,0,493000.0,3030.945299145299,45859708.0,29420506.0,29847
210,2019-06-27,4209,11298,12266,ExpressJet,"Dallas/Fort Worth, TX","Houston, TX",224,1227,1339,24.0,3,27,6,20,1,240000.0,1249.1204188481674,204875.0,80305.0,29847
211,2019-06-17,1085,12264,14747,Alaska Airlines,"Washington, DC","Seattle, WA",2306,1850,2140,19.0,0,17,6,1,1,553850.0,3591.9428044280444,80408619.0,43054527.0,9188
212,2019-06-06,1085,12264,14747,Alaska Airlines,"Washington, DC","Seattle, WA",2306,1850,2140,19.0,3,6,6,-18,0,553850.0,3591.9428044280444,80408619.0,43054527.0,9188
213,2019-06-28,2388,12264,14747,United Airlines,"Washington, DC","Seattle, WA",2306,1235,1506,15.0,4,28,6,-6,0,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
214,2019-06-10,1881,12264,14771,United Airlines,"Washington, DC","San Francisco, CA",2419,700,942,9.0,0,10,6,-16,0,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
215,2019-06-09,2250,12264,11618,United Airlines,"Washington, DC","Newark, NJ",212,815,938,12.0,6,9,6,-17,0,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
216,2019-06-08,1108,12264,11292,United Airlines,"Washington, DC","Denver, CO",1452,639,818,10.0,5,8,6,-24,0,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
217,2018-06-30,917,12264,14107,United Airlines,"Washington, DC","Phoenix, AZ",1956,1734,1921,20.0,5,30,6,-10,0,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
218,2018-06-20,543,12264,12266,United Airlines,"Washington, DC","Houston, TX",1190,625,821,9.0,2,20,6,2,1,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
219,2018-06-23,325,12264,12892,United Airlines,"Washington, DC","Los Angeles, CA",2288,1600,1831,11.0,5,23,6,-9,0,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
220,2018-06-25,1122,12264,14100,United Airlines,"Washington, DC","Philadelphia, PA",135,2210,2306,15.0,0,25,6,16,1,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
221,2018-06-28,542,12264,11292,United Airlines,"Washington, DC","Denver, CO",1452,1556,1744,17.0,3,28,6,-9,0,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
222,2018-06-03,1448,12264,12892,United Airlines,"Washington, DC","Los Angeles, CA",2288,2210,45,14.0,6,3,6,-16,0,400496.5,3183.2806722689074,251303283.0,147787575.0,9188
223,2019-06-20,511,12264,13487,Delta Airlines,"Washington, DC","Minneapolis, MN",908,1657,1854,9.0,3,20,6,-29,0,792258.0,5210.927216811891,414219712.0,182177909.0,9188
224,2018-06-23,4683,12264,13487,SkyWest Airlines,"Washington, DC","Minneapolis, MN",908,1654,1848,32.0,5,23,6,-7,0,347000.0,1687.8414937759337,11958643.0,6696044.0,9188
225,2019-06-23,3500,12264,11433,SkyWest Airlines,"Washington, DC","Detroit, MI",383,1321,1459,14.0,6,23,6,0,1,347000.0,1687.8414937759337,11958643.0,6696044.0,9188
226,2018-06-16,736,14747,10721,Alaska Airlines,"Seattle, WA","Boston, MA",2496,1535,2351,39.0,5,16,6,5,1,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
227,2018-06-11,682,14747,11292,Alaska Airlines,"Seattle, WA","Denver, CO",1024,1530,1906,21.0,0,11,6,-21,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
228,2018-06-05,746,14747,10397,Alaska Airlines,"Seattle, WA","Atlanta, GA",2182,659,1455,10.0,1,5,6,-23,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
229,2018-06-22,796,14747,11433,Alaska Airlines,"Seattle, WA","Detroit, MI",1927,2355,705,14.0,4,22,6,11,1,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
230,2019-06-02,14,14747,11618,Alaska Airlines,"Seattle, WA","Newark, NJ",2402,1555,20,16.0,6,2,6,-2,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
231,2019-06-07,10,14747,13204,Alaska Airlines,"Seattle, WA","Orlando, FL",2554,2120,600,33.0,4,7,6,31,1,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
232,2018-06-02,416,14747,12892,Alaska Airlines,"Seattle, WA","Los Angeles, CA",954,900,1146,17.0,5,2,6,27,1,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
233,2018-06-21,1080,14747,12264,Alaska Airlines,"Seattle, WA","Washington, DC",2306,1620,23,17.0,3,21,6,13,1,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
234,2019-06-03,778,14747,12266,Alaska Airlines,"Seattle, WA","Houston, TX",1874,1755,20,15.0,0,3,6,-17,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
235,2019-06-11,304,14747,14771,Alaska Airlines,"Seattle, WA","San Francisco, CA",679,1055,1320,19.0,1,11,6,-5,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
236,2019-06-05,1064,14747,12889,Alaska Airlines,"Seattle, WA","Las Vegas, NV",867,1955,2225,17.0,2,5,6,-5,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
237,2019-06-07,750,14747,10397,Alaska Airlines,"Seattle, WA","Atlanta, GA",2182,2120,510,10.0,4,7,6,-19,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
238,2019-06-13,742,14747,14869,Alaska Airlines,"Seattle, WA","Salt Lake City, UT",689,1340,1650,18.0,3,13,6,-3,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
239,2018-06-08,4,14747,11278,Alaska Airlines,"Seattle, WA","Washington, DC",2329,806,1615,32.0,4,8,6,6,1,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
240,2019-06-03,1305,14747,14771,Alaska Airlines,"Seattle, WA","San Francisco, CA",679,945,1200,33.0,0,3,6,10,1,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
241,2018-06-07,688,14747,12889,Alaska Airlines,"Seattle, WA","Las Vegas, NV",867,1612,1839,14.0,3,7,6,-19,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
242,2018-06-29,446,14747,12892,Alaska Airlines,"Seattle, WA","Los Angeles, CA",954,1940,2232,20.0,4,29,6,-27,0,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
243,2019-06-02,618,14747,11292,Alaska Airlines,"Seattle, WA","Denver, CO",1024,1950,2330,14.0,6,2,6,9,1,553850.0,3591.9428044280444,80408619.0,43054527.0,18042
244,2018-06-22,214,14747,14771,United Airlines,"Seattle, WA","San Francisco, CA",679,1750,2001,26.0,4,22,6,-18,0,400496.5,3183.2806722689074,251303283.0,147787575.0,18042
245,2019-06-02,1929,14747,11618,United Airlines,"Seattle, WA","Newark, NJ",2402,615,1430,16.0,6,2,6,-28,0,400496.5,3183.2806722689074,251303283.0,147787575.0,18042
246,2018-06-27,2112,14747,12266,United Airlines,"Seattle, WA","Houston, TX",1874,2350,555,16.0,2,27,6,-16,0,400496.5,3183.2806722689074,251303283.0,147787575.0,18042
247,2018-06-04,331,14747,11292,United Airlines,"Seattle, WA","Denver, CO",1024,1030,1418,26.0,0,4,6,-4,0,400496.5,3183.2806722689074,251303283.0,147787575.0,18042
248,2019-06-10,2112,14747,12266,United Airlines,"Seattle, WA","Houston, TX",1874,2359,603,21.0,0,10,6,-7,0,400496.5,3183.2806722689074,251303283.0,147787575.0,18042
249,2019-06-17,2393,14747,12266,United Airlines,"Seattle, WA","Houston, TX",1874,30,636,18.0,0,17,6,8,1,400496.5,3183.2806722689074,251303283.0,147787575.0,18042
250,2018-06-04,2112,14747,12266,United Airlines,"Seattle, WA","Houston, TX",1874,2355,607,26.0,0,4,6,-10,0,400496.5,3183.2806722689074,251303283.0,147787575.0,18042
251,2018-06-25,38,14747,10397,Delta Airlines,"Seattle, WA","Atlanta, GA",2182,931,1729,11.0,0,25,6,15,1,792258.0,5210.927216811891,414219712.0,182177909.0,18042
252,2019-06-13,555,14747,14107,Delta Airlines,"Seattle, WA","Phoenix, AZ",1107,1855,2150,14.0,3,13,6,-16,0,792258.0,5210.927216811891,414219712.0,182177909.0,18042
253,2019-06-04,1542,14747,12478,Delta Airlines,"Seattle, WA","New York, NY",2422,1530,2356,20.0,1,4,6,-8,0,792258.0,5210.927216811891,414219712.0,182177909.0,18042
254,2019-06-19,619,14747,12892,Delta Airlines,"Seattle, WA","Los Angeles, CA",954,1409,1701,15.0,2,19,6,36,1,792258.0,5210.927216811891,414219712.0,182177909.0,18042
255,2018-06-19,2360,14747,14869,Delta Airlines,"Seattle, WA","Salt Lake City, UT",689,1825,2125,12.0,1,19,6,-20,0,792258.0,5210.927216811891,414219712.0,182177909.0,18042
256,2019-06-16,628,14747,12892,Delta Airlines,"Seattle, WA","Los Angeles, CA",954,2055,2335,15.0,6,16,6,0,1,792258.0,5210.927216811891,414219712.0,182177909.0,18042
257,2019-06-29,1044,14747,10397,Delta Airlines,"Seattle, WA","Atlanta, GA",2182,635,1419,18.0,5,29,6,-5,0,792258.0,5210.927216811891,414219712.0,182177909.0,18042
258,2018-06-18,1907,14747,14107,Delta Airlines,"Seattle, WA","Phoenix, AZ",1107,1122,1423,23.0,0,18,6,-10,0,792258.0,5210.927216811891,414219712.0,182177909.0,18042
259,2019-06-16,2736,14747,13930,Delta Airlines,"Seattle, WA","Chicago, IL",1721,1025,1637,18.0,6,16,6,0,1,792258.0,5210.927216811891,414219712.0,182177909.0,18042
260,2019-06-10,2721,14747,13487,Delta Airlines,"Seattle, WA","Minneapolis, MN",1399,1540,2058,22.0,0,10,6,12,1,792258.0,5210.927216811891,414219712.0,182177909.0,18042
261,2019-06-27,2002,14747,14771,Delta Airlines,"Seattle, WA","San Francisco, CA",679,1345,1558,28.0,3,27,6,31,1,792258.0,5210.927216811891,414219712.0,182177909.0,18042
262,2019-06-26,1980,14747,12478,Delta Airlines,"Seattle, WA","New York, NY",2422,1350,2227,34.0,2,26,6,1,1,792258.0,5210.927216811891,414219712.0,182177909.0,18042
